userId,movieId,rating,timestamp
120691,678,3.0,2005-11-20 06:49:04
62594,5299,4.5,2005-04-04 19:05:08
15473,3535,4.0,2012-12-04 21:26:20
33219,2599,4.5,2007-02-17 20:45:07
29078,1224,5.0,2000-12-04 06:28:00
86252,4901,3.5,2006-03-14 13:11:54
122035,1732,4.0,2010-10-06 20:13:37
123755,509,4.0,1996-05-15 23:23:16
46656,2395,3.5,2013-09-02 16:23:11
52814,5603,3.0,2009-05-21 08:31:44
66083,2394,3.0,2000-01-06 16:00:23
55289,4226,4.0,2013-08-24 17:12:28
1266,3256,4.0,2003-10-15 06:41:25
91395,350,3.0,1996-07-23 20:30:24
39726,316,5.0,1996-11-14 18:54:37
98999,2670,3.0,2002-05-09 21:34:13
2915,6561,3.5,2005-03-03 09:58:46
43180,3564,3.0,2000-05-29 16:45:08
20388,1042,3.0,2004-09-16 23:25:38
113314,2324,5.0,2010-12-26 12:41:42
97836,555,3.0,1996-08-25 19:52:17
44313,908,5.0,2013-03-01 16:40:03
29922,1263,3.5,2014-02-27 08:55:37
18597,356,4.0,1996-05-24 15:20:37
37028,61323,3.5,2011-10-25 02:27:31
45303,2115,4.0,2008-10-29 17:32:38
121052,7759,3.5,2005-03-16 14:48:49
129663,10,4.0,2006-08-20 16:12:16
128176,3147,4.5,2015-01-13 12:45:35
135480,2194,4.5,2004-08-06 19:17:17
137164,2640,3.0,2003-04-02 05:50:22
66620,64839,4.0,2009-05-28 18:43:17
89619,8907,3.0,2004-10-21 18:13:24
135420,647,4.0,2007-09-26 17:39:11
54160,25,5.0,2004-02-22 19:10:38
103179,1197,5.0,1997-06-19 21:25:37
28509,6807,3.5,2006-05-26 05:00:27
13760,750,5.0,2005-04-26 14:21:31
85128,44191,3.0,2010-10-17 20:26:01
89299,2583,2.5,2005-03-23 01:40:05
11260,292,4.0,2006-02-24 05:51:19
53289,147,4.0,1996-04-02 09:15:06
120829,741,3.5,2005-01-11 02:31:05
67045,2273,4.0,2000-02-18 21:54:35
22157,3156,1.0,2000-12-29 03:59:17
105236,32587,5.0,2007-09-27 11:45:22
25101,5378,1.5,2005-07-28 19:40:47
53124,852,3.0,2000-05-06 16:39:55
11304,748,1.0,2003-05-01 17:20:18
35109,500,3.0,2001-07-15 22:22:13
7603,31,4.0,1996-11-24 20:34:12
92719,1080,3.0,2012-09-05 14:05:25
65742,60141,3.0,2008-11-07 19:52:46
69407,410,3.0,1998-09-15 16:51:06
10727,1421,5.0,1997-05-25 11:58:00
123315,6378,5.0,2007-05-03 20:43:48
119467,1242,4.0,2005-05-08 06:57:40
47158,50,4.5,2011-01-30 22:09:26
55389,1301,4.5,2008-11-24 02:15:00
100712,6794,3.0,2003-12-11 01:18:29
36026,2959,5.0,2010-05-16 02:41:14
48773,2871,3.0,2012-11-12 01:08:30
58265,72641,3.0,2011-03-13 15:20:06
131032,51935,3.5,2007-05-11 22:14:29
131436,1678,5.0,2000-05-17 21:56:45
13920,4022,4.0,2013-05-01 19:16:51
91421,3531,2.0,2000-12-04 03:16:49
19409,3257,2.0,2002-09-18 14:19:04
114101,1124,4.0,2000-01-09 21:56:14
59705,315,2.0,1996-08-10 12:21:57
41950,61160,4.5,2009-07-11 07:31:53
72170,3498,5.0,2001-08-12 04:47:20
42223,6534,2.0,2005-02-04 23:27:55
58080,5080,3.0,2002-07-03 20:27:23
116287,2916,3.0,2013-03-19 02:38:23
70047,1408,4.5,2003-10-13 22:13:35
73806,2467,5.0,2000-08-02 13:42:34
96193,5418,3.5,2005-05-26 09:48:54
3769,917,3.0,2002-02-02 17:26:14
48296,265,5.0,1996-04-25 22:12:39
107790,3271,4.0,2003-08-25 05:58:29
25836,1089,4.0,2000-08-18 05:02:54
30271,2081,3.5,2006-10-05 01:17:26
8757,1136,5.0,2002-01-03 21:13:36
4853,3791,4.0,2008-11-22 12:38:22
30997,3448,3.0,2005-03-24 17:41:11
70694,4816,2.0,2013-03-21 09:40:30
58086,2762,5.0,2012-03-01 12:39:53
8766,434,4.0,1996-10-20 01:31:17
66746,2762,4.0,2000-12-14 06:03:43
6861,2628,4.0,2004-01-30 14:03:52
90033,3793,3.5,2008-06-14 12:50:07
31405,5254,3.5,2007-08-24 14:54:59
38372,3717,4.5,2008-04-23 04:30:01
138265,3435,4.0,2007-01-02 19:50:14
100334,185,3.0,2002-02-16 01:11:39
22186,1466,3.0,2001-03-08 18:00:42
117976,1387,4.5,2004-06-08 20:34:12
96674,5046,3.0,2003-01-16 13:23:25
65793,2791,2.0,2005-09-25 20:50:08
73000,1224,3.0,1997-09-18 09:57:28
104790,40815,5.0,2006-01-13 16:11:43
60261,11,4.0,1996-10-15 17:34:03
136594,2,1.0,1996-05-27 14:52:09
52479,2355,4.0,2008-03-14 15:20:40
105575,38038,4.0,2005-10-29 13:00:10
107103,1673,4.0,1999-12-21 22:50:51
31903,2115,3.5,2004-07-26 21:41:13
127531,79592,3.0,2012-02-13 16:19:35
35804,5303,3.5,2003-06-12 02:23:07
55955,198,3.0,2003-03-04 13:27:49
99119,1285,3.0,2000-09-07 20:23:37
126032,410,3.0,2000-07-10 10:25:26
93563,7,3.0,2000-03-28 20:24:12
44081,26491,3.5,2009-01-17 12:24:04
15736,10,2.0,1996-09-08 18:38:49
136158,17,3.0,1996-12-04 05:32:52
96225,1372,4.0,2001-06-20 20:14:36
127823,648,2.0,2005-03-25 12:26:40
17909,3980,4.5,2010-04-25 00:54:19
66872,1194,3.0,1999-10-08 20:08:49
13778,1732,5.0,2009-04-05 01:34:02
4358,2044,4.0,2000-12-06 16:03:13
121790,3608,5.0,2000-07-20 10:58:38
41694,7153,4.5,2013-09-29 11:51:52
130109,151,4.0,1996-05-10 14:49:50
109426,2571,3.5,2010-07-03 01:07:13
84463,852,1.0,2000-11-21 02:49:16
79772,153,3.0,1996-08-17 09:04:03
84744,1732,4.5,2005-01-09 20:16:10
59644,3911,3.0,2008-10-28 00:30:54
105114,40752,3.0,2009-01-05 09:20:29
96782,17,5.0,1997-05-21 10:28:25
91310,593,5.0,1996-12-13 07:58:33
32930,3033,4.0,2001-02-28 18:46:04
129594,3115,4.0,2000-11-22 02:33:44
31685,349,4.0,1999-12-29 06:11:25
47748,1527,4.0,2007-06-15 11:53:04
91528,1917,3.0,2005-01-22 02:46:43
2595,1982,4.0,2004-08-30 01:40:59
14223,2908,5.0,1999-10-31 17:03:51
7349,216,4.0,2011-11-02 14:55:57
66741,3308,4.0,2005-04-05 20:50:16
93365,656,2.5,2008-03-19 23:07:44
67570,3007,3.0,2000-11-20 06:30:58
114570,490,3.0,2002-02-04 17:41:23
7214,898,5.0,2000-08-11 22:28:04
106241,2970,4.0,2007-09-05 15:54:56
65914,2918,4.0,2001-07-11 17:33:05
138070,1111,4.0,2010-09-15 13:52:03
71835,497,4.0,2000-01-01 23:58:45
47498,590,4.5,2008-01-31 10:25:04
28299,1226,4.0,1997-10-17 09:37:28
86529,1281,3.0,2001-12-27 09:02:13
71765,1721,4.0,1999-11-09 04:52:10
138083,7256,3.0,2008-05-05 20:34:41
116260,74450,4.5,2010-09-01 17:13:04
105457,6859,3.0,2010-01-26 05:45:41
128619,1092,4.0,2007-02-14 19:38:06
18634,1238,4.0,2006-02-26 04:26:23
123911,4571,3.5,2004-04-28 05:41:28
81117,1234,4.0,2013-07-13 09:32:46
116149,3979,1.0,2003-06-30 05:31:23
79677,3169,2.5,2003-10-26 12:32:59
113841,765,3.0,1996-12-05 10:54:45
22309,1374,4.0,2001-08-09 04:31:36
19716,6377,4.5,2006-07-11 03:57:18
116166,4973,5.0,2011-07-04 14:38:53
13757,80969,5.0,2011-04-19 18:03:01
66519,216,0.5,2003-06-21 21:28:26
131137,19,2.5,2006-02-16 19:52:57
74589,7023,4.5,2007-08-27 00:15:58
35111,432,4.0,1996-06-23 09:21:56
92756,480,4.0,1996-08-20 21:33:35
27912,164,5.0,1996-08-12 22:16:44
10876,71033,4.0,2012-03-10 07:00:19
55810,1944,4.5,2009-10-08 16:17:50
64342,2801,3.0,1999-10-03 00:38:01
53926,1100,3.0,1997-01-19 22:23:47
120118,1035,4.0,2005-02-21 04:47:21
37274,648,2.0,1996-08-07 07:05:32
69735,3499,4.0,2004-08-30 07:20:25
137373,640,3.0,2002-10-14 21:10:53
71644,355,2.0,1996-05-09 20:37:37
78393,1527,3.5,2015-01-03 23:32:42
83717,29,1.5,2005-09-25 02:37:43
60348,59315,3.5,2012-01-23 04:39:12
99009,68554,2.5,2009-06-06 19:13:41
102279,208,1.0,2000-08-06 03:01:44
98375,1374,3.5,2005-01-31 10:41:22
100374,1610,3.5,2009-01-06 06:56:38
112572,370,2.0,2005-10-02 03:04:43
59340,8813,4.0,2005-01-04 20:08:18
56545,2324,5.0,2006-01-18 20:22:22
14634,4757,3.0,2002-05-03 19:08:39
104431,1722,3.0,2000-01-01 23:16:28
60762,2551,4.0,2001-06-04 03:27:48
99127,1580,5.0,2010-12-11 16:52:39
87537,4975,4.0,2004-05-24 17:40:20
121312,295,2.0,2001-01-16 21:21:01
113906,260,5.0,1999-12-21 19:59:45
683,39,3.0,1996-05-14 15:25:56
53346,1268,3.0,2000-10-30 18:28:39
847,1556,1.0,2005-05-15 10:34:10
80949,2717,2.5,2007-10-04 10:02:44
39353,4720,4.5,2007-10-18 20:21:58
15990,1221,3.0,2001-06-19 20:25:48
124633,69481,2.5,2010-03-28 13:11:36
72614,36,2.0,2007-03-27 22:35:47
25033,1527,4.5,2006-07-22 23:19:21
95254,47,4.0,2006-06-19 13:24:57
101616,260,4.0,1998-04-04 12:24:05
31278,1373,1.0,1997-07-07 09:56:00
65056,1172,5.0,1997-12-05 15:47:06
9267,3685,5.0,2003-05-28 04:08:02
33138,708,4.0,1997-02-26 11:35:05
34716,1270,4.0,2000-04-05 01:18:31
41176,288,3.0,1996-05-25 20:45:14
57118,3703,5.0,2001-06-23 02:33:30
14327,946,2.0,2000-01-09 05:49:35
83223,838,5.0,1996-11-04 14:14:42
41404,2914,1.0,2001-04-18 03:44:00
81568,913,4.5,2013-06-12 22:43:45
129098,1282,4.0,2001-10-23 00:00:55
118622,748,3.0,1999-10-26 21:17:55
130477,46788,3.5,2015-02-23 01:34:29
71116,1439,2.0,2001-07-12 01:38:50
8103,1307,3.0,2002-12-22 17:56:06
78957,60684,4.0,2011-03-17 20:50:58
61678,34162,4.5,2014-12-29 22:44:25
132854,48774,4.5,2012-11-13 07:47:17
113475,3920,3.0,2000-12-02 19:01:08
34345,431,5.0,2001-02-10 07:41:17
1372,818,3.0,2000-05-12 15:29:21
106695,2800,3.0,1999-08-26 18:37:45
115462,1407,3.0,2006-03-12 23:47:46
22361,1586,3.5,2012-03-16 01:33:32
106937,1213,5.0,2006-04-06 21:11:06
724,1208,4.5,2012-05-18 06:24:50
99093,33004,3.0,2010-11-23 16:31:46
11793,185,2.0,1996-05-27 17:16:01
81570,1676,3.5,2010-10-15 20:15:36
9579,5481,1.5,2007-07-05 09:55:18
9690,55721,3.0,2015-02-18 01:35:59
99754,1951,4.0,2008-08-31 05:02:34
4507,1958,3.0,1999-10-03 07:06:55
120004,208,4.0,2010-01-17 09:13:02
107091,1120,4.0,2000-11-25 02:31:53
63071,34437,4.0,2008-01-02 13:40:59
58855,1971,3.0,2000-05-04 17:06:54
96700,1550,2.0,1999-12-13 06:59:18
93234,3681,4.0,2004-11-12 12:09:17
113770,52973,4.0,2008-05-29 09:14:41
79040,4306,5.0,2008-10-19 22:27:29
85490,60069,4.5,2011-09-03 19:13:04
85021,8969,3.0,2005-09-16 23:31:15
85086,111,3.0,2000-11-20 21:43:10
94175,4270,2.0,2006-07-22 05:30:20
78234,73,3.0,1999-10-29 19:22:36
102666,3017,5.0,2001-06-21 12:07:18
30336,5299,4.0,2004-08-14 19:16:35
55563,61986,3.0,2012-09-08 20:45:45
66482,50,4.0,2009-11-09 15:40:17
70918,7090,5.0,2006-08-06 20:07:08
80129,380,3.0,1996-08-14 11:02:02
42002,858,4.5,2007-03-04 01:40:03
83507,1297,4.0,2008-08-24 23:14:52
359,5266,3.5,2003-10-26 15:30:09
78297,2463,3.0,2002-11-10 03:24:30
8154,1200,3.0,1999-10-24 11:31:15
129388,5995,4.5,2008-01-10 18:40:59
5885,1753,3.5,2003-05-30 17:50:35
84215,648,3.5,2007-05-06 05:00:07
111730,6365,4.0,2011-12-29 08:25:42
5107,1234,3.5,2006-12-23 16:35:25
8371,2796,3.0,1999-10-16 11:19:41
132253,2791,4.0,2004-11-12 19:12:58
54549,4811,3.0,2011-03-04 04:36:59
119448,2016,3.0,2000-11-17 16:14:52
63874,442,2.0,1999-11-17 18:27:05
68810,329,3.0,1996-04-23 20:19:43
90998,2993,3.5,2009-10-03 13:46:05
3827,1680,4.0,2004-07-03 21:34:37
117364,100,2.0,1996-10-05 19:28:40
2862,529,1.0,1996-09-03 07:09:17
126730,3489,3.0,2000-11-19 18:25:51
10501,1489,4.0,1997-05-08 15:44:49
1715,1641,3.0,2000-11-21 06:50:00
39128,5184,2.0,2003-08-16 02:24:57
8619,48711,5.0,2014-01-06 16:53:52
43427,1260,4.0,2000-12-13 17:49:23
34198,597,3.0,1996-08-27 14:37:04
129508,661,3.0,2000-10-24 22:16:18
13067,1345,2.0,2000-04-07 04:57:32
42496,1542,4.0,2002-11-07 02:24:34
31753,842,2.0,1999-09-20 21:59:17
11350,648,3.0,2004-07-26 15:05:04
70432,2174,4.0,2001-02-08 14:18:14
125989,1541,4.0,1997-10-26 19:16:37
66950,50,5.0,1996-11-03 08:15:21
93533,1219,4.5,2014-07-29 04:40:56
124749,953,5.0,2011-10-09 19:45:02
102665,1250,4.5,2011-07-22 02:20:30
55738,3408,4.0,2005-03-23 23:37:45
120485,203,4.0,1996-05-12 23:02:28
49147,329,3.5,2006-09-25 20:27:29
100224,36,4.0,2009-03-21 03:41:49
108248,1921,3.0,2003-02-10 06:43:52
136395,1220,3.0,1996-12-27 13:04:15
94386,2671,4.0,2004-11-02 01:05:49
128224,513,3.0,2006-09-25 18:22:02
89299,5989,3.0,2005-03-19 16:36:11
117286,3489,4.5,2007-05-01 15:49:04
119633,79091,2.5,2014-10-27 15:01:56
96380,364,4.0,1997-06-28 17:44:18
17488,5013,4.0,2004-06-03 02:24:42
119102,1573,1.0,2007-04-08 18:29:36
2325,1077,3.0,1999-12-22 23:27:10
135198,1333,5.0,2008-11-07 23:52:02
131113,3703,1.0,2003-03-11 05:37:48
44172,62081,2.5,2011-01-24 18:09:51
105871,2683,4.0,2009-10-24 20:44:24
16784,356,3.0,2000-01-06 23:10:37
35460,3730,3.0,2014-05-17 02:19:45
97778,2145,4.0,2002-10-01 01:56:02
43449,80463,3.5,2013-04-22 22:07:20
113778,32,5.0,1996-05-13 18:00:17
98909,3060,4.0,1999-12-18 22:48:55
2718,7013,5.0,2004-04-23 05:00:58
39583,2687,4.0,2002-02-21 20:57:25
70408,593,4.0,2008-10-06 18:05:43
42827,648,3.0,1997-10-11 15:43:31
133596,673,3.0,1997-02-22 14:46:32
68706,2368,4.0,1999-02-13 18:36:03
22163,4613,1.0,2003-04-28 05:40:49
52636,7485,2.5,2005-03-31 03:58:38
102824,1240,4.0,2012-06-25 14:35:54
62160,4932,3.5,2007-08-09 02:14:16
118129,62,4.0,1999-12-13 20:38:08
88654,2406,5.0,1999-12-13 02:01:34
65054,1079,3.0,2004-10-16 00:17:17
72283,2094,3.5,2010-06-30 00:25:34
57566,1639,3.0,2005-04-02 00:12:16
47158,3255,4.0,2011-01-30 21:59:36
100237,2628,3.5,2005-05-09 05:41:39
81630,1267,3.0,2005-05-10 03:37:07
38765,8622,3.5,2004-12-25 21:02:18
44839,3819,4.0,2013-09-03 21:10:22
76420,70286,3.5,2014-09-18 04:50:02
10178,745,5.0,1999-10-06 17:22:19
35514,7388,3.0,2005-04-03 02:51:29
97860,1262,5.0,2014-06-21 06:09:11
95655,364,4.0,2011-05-24 02:16:41
125732,1376,3.0,2004-11-11 14:10:55
77948,1148,4.0,2007-06-21 08:45:43
26277,3362,4.5,2007-01-17 15:27:54
124339,48385,4.0,2006-11-30 20:56:15
25807,3624,5.0,2001-06-27 01:05:04
64049,1220,5.0,2012-12-17 03:04:43
86805,1172,5.0,2001-09-12 07:35:32
123680,6947,3.0,2007-04-13 06:12:58
5610,1587,1.5,2013-06-24 00:21:07
86368,6367,1.0,2004-12-29 23:56:17
123880,1401,5.0,2011-06-04 21:27:07
74113,788,1.5,2011-03-05 13:31:12
55077,58,4.0,1996-11-16 18:15:27
96394,7649,4.5,2011-07-31 22:11:42
53584,356,4.0,1997-09-25 06:45:05
45709,56152,3.0,2011-01-28 07:05:51
18758,590,4.0,2013-02-13 18:02:07
29279,48394,4.5,2009-01-21 23:39:31
8675,1196,5.0,2008-04-23 18:24:53
59949,1214,4.5,2014-05-02 07:04:49
34651,1213,5.0,2000-07-31 23:55:04
128220,6711,3.5,2006-06-04 18:42:57
117947,316,5.0,2001-10-03 13:39:22
54325,318,5.0,2005-03-23 16:26:20
18326,2369,3.0,2001-03-06 22:22:23
4453,1457,4.0,1997-12-26 10:02:51
62056,293,3.0,1996-04-08 19:55:42
15512,457,4.0,1996-10-13 01:31:26
112922,88140,4.5,2011-12-18 12:58:45
120075,49272,4.0,2008-03-09 21:02:56
44920,1945,4.5,2007-09-10 20:36:30
87445,1136,5.0,2008-10-28 13:20:02
49239,736,3.0,2011-01-22 01:24:37
17038,239,3.0,1996-07-17 08:23:52
115387,733,3.0,2004-05-04 01:05:07
31616,2241,2.0,2012-12-28 02:49:16
72280,765,2.0,2008-10-07 19:06:35
31121,3825,3.0,2002-05-30 19:06:51
95654,282,4.0,1996-06-13 03:32:20
9720,2411,3.5,2014-12-12 06:28:00
74199,1953,2.0,2000-11-20 11:04:38
9073,50,4.0,1996-05-19 18:23:15
43625,1923,2.0,1999-10-04 00:31:57
17854,1231,2.5,2003-06-20 23:39:30
110231,587,5.0,1996-11-04 16:44:13
120829,26,3.0,2005-01-11 02:38:14
107925,1961,4.0,2011-04-12 19:17:29
130918,541,5.0,1999-12-11 08:39:31
112148,4306,3.0,2002-12-10 06:25:25
128952,79702,4.0,2013-01-01 17:44:38
91930,1282,5.0,1999-12-07 13:29:56
86195,480,3.0,1996-09-22 08:33:36
35210,1608,4.0,2001-06-27 03:29:44
92180,541,3.0,1999-04-15 11:43:40
33487,317,4.0,1996-11-19 14:38:57
82622,49272,2.5,2007-02-24 10:52:07
19602,2269,0.5,2007-12-31 16:07:17
88672,1206,4.5,2012-07-08 15:56:05
138302,112,5.0,1996-12-03 13:44:40
63080,2617,3.5,2007-12-01 21:12:41
69288,293,4.5,2006-10-25 01:26:40
137664,3067,4.0,2003-04-11 20:25:59
80932,2718,4.0,1999-10-03 14:22:06
37077,58998,5.0,2009-05-07 21:14:07
123649,1025,3.5,2014-02-04 01:41:09
122135,5989,5.0,2003-01-16 21:46:58
59947,8581,4.0,2004-07-08 06:32:35
13393,736,3.0,1997-01-09 15:25:39
35924,2724,3.0,1999-09-30 06:46:44
17470,628,3.0,1996-11-23 19:17:02
34155,1004,3.0,2005-03-23 11:45:26
134773,53125,3.5,2007-05-29 19:20:10
40786,1233,3.0,2011-04-27 16:31:58
85441,7004,2.5,2010-10-28 11:09:07
74126,380,2.5,2007-06-18 17:04:41
67615,4306,4.0,2011-06-15 19:16:48
69663,2,2.0,2000-08-11 23:14:15
45619,2395,3.5,2006-05-28 01:11:33
94236,2724,3.5,2013-04-27 01:08:14
45071,1625,4.0,2007-12-12 21:57:03
123981,3911,4.0,2005-03-20 04:33:17
75250,1513,4.0,2001-03-15 21:23:29
133482,1270,5.0,2009-04-18 13:38:58
67709,5828,3.0,2009-04-18 11:44:17
18447,61132,2.5,2009-05-28 01:37:21
99092,6874,3.5,2006-07-11 17:49:45
116816,318,5.0,2001-09-10 13:33:42
28503,2571,5.0,2015-03-28 04:56:13
76650,6662,4.5,2003-09-28 19:51:37
134911,1601,3.0,2000-08-12 01:56:41
56493,480,4.5,2006-04-19 18:13:36
111787,72696,3.0,2009-12-02 05:33:00
27986,2985,3.0,2000-10-04 18:24:56
121945,180,4.0,2008-10-28 18:09:05
111201,2355,3.0,2000-08-07 03:32:59
14908,4979,1.0,2003-06-08 05:30:33
76279,150,3.5,2014-07-05 22:50:50
97830,222,3.0,1997-06-30 15:57:49
34202,112623,4.0,2014-07-22 17:32:40
129540,1027,4.0,2001-05-11 03:37:46
80735,736,3.0,1996-11-30 13:30:53
41996,1689,3.0,2003-01-07 19:57:09
83482,2011,2.5,2006-07-24 14:09:51
80989,1373,1.0,1999-12-11 21:44:06
102536,1348,3.5,2007-05-11 16:08:32
74884,1643,3.0,1998-09-11 15:01:50
111881,2915,3.5,2004-04-26 02:47:09
97161,2762,4.0,2004-12-05 04:33:04
38184,79879,2.0,2011-02-05 05:39:31
86223,2410,2.0,2000-02-10 14:37:36
58445,173,4.0,2007-07-19 13:10:42
98837,410,3.0,2007-08-09 14:54:08
122679,1131,4.0,2002-10-03 01:07:53
76227,1445,4.0,1998-08-11 16:56:15
64510,78039,4.5,2011-03-17 06:36:00
60201,90866,3.5,2014-02-18 20:13:40
14732,2916,5.0,1999-11-30 14:48:00
16977,8169,3.5,2004-06-28 16:32:26
55139,112,3.0,2000-11-28 07:21:46
6930,588,3.0,1996-07-18 10:45:09
85926,6867,3.5,2006-08-02 03:11:21
62042,4912,5.0,2002-11-12 21:58:17
73671,260,5.0,2001-02-12 02:07:32
19070,741,4.5,2005-03-22 07:47:55
131347,3535,4.0,2009-10-22 08:04:57
123761,2918,3.5,2004-07-20 16:13:50
84743,4369,4.0,2006-01-07 12:17:25
75693,91500,4.0,2014-04-04 01:09:58
120639,2124,3.0,2001-10-25 19:37:46
14271,2355,3.0,2010-08-09 12:49:07
94090,1024,4.0,2000-02-06 01:48:38
54465,43679,3.5,2011-05-11 02:13:43
10182,4220,3.0,2001-07-30 17:05:54
56206,36,4.0,1996-08-19 23:02:09
117671,902,4.0,2008-01-15 21:07:40
41316,1674,3.0,2004-10-21 22:12:10
127574,3900,2.0,2002-07-25 21:55:49
17381,318,5.0,1998-10-27 00:38:15
69764,745,5.0,1996-07-04 20:11:16
39959,4027,3.5,2003-05-30 23:37:48
57368,593,5.0,1996-08-14 11:26:31
31623,589,5.0,1996-09-02 09:25:28
16881,6378,3.0,2009-02-08 19:15:29
16915,720,2.0,2009-05-13 16:10:59
78446,743,3.5,2009-11-21 00:19:28
37168,3865,3.0,2001-10-13 19:45:33
79317,1562,2.0,2011-04-14 22:06:57
46851,5293,3.5,2003-06-20 00:50:18
51320,471,4.0,2003-12-03 04:38:32
37161,3735,3.0,2012-07-16 19:00:28
27383,2762,4.5,2003-08-27 17:04:48
114671,32587,3.5,2005-11-21 21:15:40
111650,44709,4.5,2014-05-04 09:25:05
66518,1148,5.0,1999-10-18 07:58:44
71650,1213,3.5,2010-10-14 21:30:37
44537,1701,3.0,2001-02-12 21:15:45
101565,315,3.0,1996-05-20 04:28:37
32530,1748,3.0,2001-01-19 18:35:53
102350,4306,4.0,2005-07-01 21:06:48
14922,67255,5.0,2012-10-21 20:54:56
27074,3006,3.5,2008-12-08 05:01:50
44186,1095,5.0,1999-12-27 21:01:32
67618,2712,4.0,2008-05-08 20:20:51
64191,94478,4.0,2012-11-20 14:05:05
53392,515,3.0,1996-10-02 07:34:56
29053,2369,2.0,2000-07-26 22:22:38
43525,79702,3.0,2010-11-04 10:20:52
115889,125,3.0,1996-08-24 21:27:11
120864,97752,3.5,2014-12-18 01:42:28
129925,3946,3.0,2001-12-12 05:55:06
128392,1207,5.0,1999-10-04 18:07:46
41526,377,2.0,2013-09-07 06:56:35
65379,4022,4.0,2003-04-07 01:35:11
22386,494,3.5,2005-03-22 10:14:59
41859,4983,2.0,2002-07-16 12:15:01
137277,32392,2.5,2014-03-10 01:27:18
136869,916,3.5,2007-09-19 07:44:08
131026,3755,2.0,2007-01-23 21:13:01
37121,7149,3.0,2005-01-16 05:00:49
61844,2529,3.0,1999-05-24 15:50:33
95509,4344,4.0,2010-05-27 16:33:46
74449,1210,4.0,1999-10-06 17:37:46
114635,1003,5.0,1998-08-21 14:48:00
92269,75438,2.0,2010-09-11 01:18:17
131347,78209,3.5,2011-06-21 09:41:48
36884,64839,4.5,2009-01-11 22:46:46
70612,3984,4.0,2003-03-10 17:01:57
37283,76251,3.5,2015-01-02 03:15:52
126661,2539,3.0,2001-09-27 00:00:47
27903,2993,3.0,2000-04-25 19:19:58
32991,101739,4.0,2013-12-12 06:30:47
58200,1446,5.0,2000-12-05 23:25:42
93140,1091,3.0,2000-08-30 23:50:44
94810,1376,3.0,2001-11-20 06:14:38
131290,66665,5.0,2010-06-27 20:33:55
119734,44633,3.0,2007-12-21 18:54:42
64043,55820,4.5,2008-01-05 22:20:28
94013,3794,4.0,2002-02-15 05:30:39
89137,367,4.0,1996-06-27 10:22:41
118999,6997,3.0,2004-06-11 04:29:35
111650,50872,2.0,2008-01-22 09:30:30
85908,2353,3.5,2005-08-15 13:36:11
121844,91077,3.0,2012-05-29 09:19:37
101379,1260,3.5,2008-11-14 00:04:12
31796,4025,4.5,2005-02-03 03:22:56
48935,2858,5.0,2000-08-08 18:33:28
56109,173,2.0,2005-05-16 01:24:28
56132,2081,1.0,2009-02-12 01:54:47
104980,1748,5.0,2001-11-29 19:11:10
98597,89,3.0,2000-02-04 22:03:14
12120,3418,4.0,2005-09-23 03:30:52
95741,4014,5.0,2001-08-24 21:10:19
30702,7022,5.0,2009-09-22 15:43:26
46521,8622,4.0,2004-07-02 20:14:46
13127,3809,3.0,2009-10-05 03:21:57
37051,2083,4.0,1998-09-12 01:13:09
11248,76293,4.0,2011-03-25 20:34:08
130706,1213,3.5,2012-12-15 12:31:52
122940,344,3.0,1996-05-12 21:56:42
134905,5541,3.0,2004-04-26 12:57:11
121480,511,3.0,1996-12-25 11:49:14
126376,5049,4.0,2002-09-28 05:17:15
44501,2375,3.0,2013-01-08 04:21:25
73764,438,3.0,2000-05-30 14:01:58
24065,1136,5.0,1996-12-16 10:46:51
86275,204,2.0,2000-01-07 19:18:46
15194,8529,4.0,2007-06-20 13:53:29
25405,153,3.0,2009-08-12 21:05:49
65444,6996,2.5,2008-08-08 22:36:08
42415,588,5.0,1996-06-26 10:48:11
126395,762,1.0,2001-03-16 19:03:50
131888,6155,3.5,2007-06-17 19:59:05
93164,208,4.0,1996-09-08 09:13:16
112802,51698,3.5,2012-10-13 14:42:13
72425,799,4.0,1997-01-27 18:26:09
92691,11,3.0,1996-04-10 14:58:01
87042,1777,3.5,2003-06-03 04:10:50
69526,527,4.0,2008-09-07 00:02:31
96590,53125,2.0,2010-04-30 22:21:20
47493,5669,3.0,2005-06-10 15:19:29
121792,2080,5.0,2001-12-24 06:45:33
87970,736,3.0,2004-01-29 11:01:23
106180,3791,4.0,2015-02-25 02:03:05
93895,6796,3.5,2012-01-05 20:24:52
789,236,4.0,2013-10-03 19:34:39
109888,2446,2.0,2001-08-22 02:30:50
8948,2321,4.0,2005-06-07 23:51:55
13043,1407,4.0,2004-05-17 10:35:34
12156,6564,2.5,2007-09-10 13:20:23
10049,1095,1.0,2009-08-18 05:47:27
54578,1784,3.0,1999-11-08 19:11:28
109057,2203,4.5,2003-07-05 21:32:40
97515,4085,1.0,2001-09-30 21:20:05
120546,4310,4.0,2009-08-10 15:41:57
89689,112,4.0,1996-06-21 12:45:44
5798,1259,4.0,2003-01-27 23:27:52
6379,4890,2.0,2005-02-19 20:50:59
81075,2541,5.0,2000-11-06 18:34:14
120045,4701,4.5,2006-02-01 15:48:52
90962,110,5.0,2000-02-03 21:06:29
7479,6620,4.5,2004-02-27 20:23:23
75140,2688,3.0,2012-05-16 11:48:32
